鳍;2801;qi2
菱;2802;ling2
盏;2803;zhan3
匿;2804;ni4
吱;2805;zi1
寝;2806;qin3
揽;2807;lan3
髓;2808;sui3
秉;2809;bing3
哺;2810;bu1,bu3
矢;2811;shi3
啪;2812;pa1
帜;2813;zhi4
邵;2814;shao4
嗽;2815;sou4
挟;2816;jia1,xie2
缸;2817;gang1
揉;2818;rou2
腻;2819;ni4
驯;2820;xun2,xun4
缆;2821;lan4,lan3
晌;2822;shang3
瘫;2823;tan1
贮;2824;zhu4
觅;2825;mi4
朦;2826;meng2
僻;2827;pi4
隋;2828;sui2
蔓;2829;man2,man4
咋;2830;ze2,zha4,za3
嵌;2831;qian4
虔;2832;qian2
畔;2833;pan4
琐;2834;suo3
碟;2835;die2
涩;2836;se4
胧;2837;long2
嘟;2838;du1
蹦;2839;beng4
冢;2840;zhong3
浏;2841;liu2
裔;2842;yi4
襟;2843;jin1
叨;2844;dao1,tao1
诀;2845;jue2
旭;2846;xu4
虾;2847;xia1
簿;2848;bu4
啤;2849;pi2
擒;2850;qin2
枣;2851;zao3
嘎;2852;ga2,ga1
苑;2853;yuan4
牟;2854;mou2
呕;2855;ou3
骆;2856;luo4
凸;2857;tu1
熄;2858;xi1
兀;2859;wu4,wu1
喔;2860;o1,wo1
裳;2861;chang2,shang
凹;2862;ao1
赎;2863;shu2
屯;2864;tun2,zhun1
膛;2865;tang2
浇;2866;jiao1
灼;2867;zhuo2
裘;2868;qiu2
砰;2869;peng1
棘;2870;ji2
橡;2871;xiang4
碱;2872;jian3
聋;2873;long2
姥;2874;lao3,mu3
瑜;2875;yu2
毋;2876;wu2
娅;2877;ya4
沮;2878;ju3
萌;2879;meng2
俏;2880;qiao4
黯;2881;an4
撇;2882;pie1,pie3
粟;2883;su4
粪;2884;fen4
尹;2885;yin3
苟;2886;gou3
癫;2887;dian1
蚂;2888;ma1,ma3,ma4
禹;2889;yu3
廖;2890;liao4
俭;2891;jian3
帖;2892;tie1,tie3,tie4
煎;2893;jian1
缕;2894;lu:3,lv3
窦;2895;dou4
簇;2896;cu4
棱;2897;leng2
叩;2898;kou4
呐;2899;na4,ne,na
瑶;2900;yao2
墅;2901;shu4
莺;2902;ying1
烫;2903;tang4
蛙;2904;wa1
歹;2905;dai3
伶;2906;ling2
葱;2907;cong1
哮;2908;xiao1
眩;2909;xuan4
坤;2910;kun1
廓;2911;kuo4
讳;2912;hui4
啼;2913;ti2
乍;2914;zha4
瓣;2915;ban4
矫;2916;jiao3
跋;2917;ba2
枉;2918;wang3
梗;2919;geng3
厕;2920;ce4
琢;2921;zhuo2
讥;2922;ji1
釉;2923;you4
窟;2924;ku1
敛;2925;lian3
轼;2926;shi4
庐;2927;lu2
胚;2928;pei1
呻;2929;shen1
绰;2930;chuo4,chao1
扼;2931;e4
懿;2932;yi4
炯;2933;jiong3
竿;2934;gan1
慷;2935;kang1
虞;2936;yu2
锤;2937;chui2
栓;2938;shuan1
桨;2939;jiang3
蚊;2940;wen2
磅;2941;bang4,pang2
孽;2942;nie4
惭;2943;can2
戳;2944;chuo1
禀;2945;bing3
鄂;2946;e4,E4
馈;2947;kui4
垣;2948;yuan2
溅;2949;jian4
咚;2950;dong1
钙;2951;gai4
礁;2952;jiao1
彰;2953;zhang1
豁;2954;hua2,huo1,huo4
眯;2955;mi1,mi3
磷;2956;lin2
雯;2957;wen2
墟;2958;xu1
迂;2959;yu1
瞻;2960;zhan1
颅;2961;lu2
琉;2962;liu2
悼;2963;dao4
蝴;2964;hu2
拣;2965;jian3
渺;2966;miao3
眷;2967;juan4
悯;2968;min3
汰;2969;tai4
慑;2970;she4
婶;2971;shen3
斐;2972;fei3
嘘;2973;xu1
镶;2974;xiang1
炕;2975;kang4
宦;2976;huan4
趴;2977;pa1
绷;2978;beng1,beng3
窘;2979;jiong3
襄;2980;xiang1
珀;2981;po4
嚣;2982;xiao1
拚;2983;pan4,pin1
酌;2984;zhuo2
浊;2985;zhuo2
毓;2986;yu4
撼;2987;han4
嗜;2988;shi4
扛;2989;gang1,kang2
峭;2990;qiao4
磕;2991;ke1
翘;2992;qiao2,qiao4
槽;2993;cao2
淌;2994;tang3
栅;2995;zha4,shan1
颓;2996;tui2
熏;2997;xun1
瑛;2998;ying1
颐;2999;yi2
忖;3000;cun3
牡;3001;mu3
缀;3002;zhui4
徊;3003;huai2
梨;3004;li2
肪;3005;fang2
涕;3006;ti4
惫;3007;bei4
摹;3008;mo2
踱;3009;duo2
肘;3010;zhou3
熔;3011;rong2
挚;3012;zhi4
氯;3013;lu:4,lv4
凛;3014;lin3
绎;3015;yi4
庶;3016;shu4
脯;3017;fu3,pu2
迭;3018;die2
睦;3019;mu4
窍;3020;qiao4
粥;3021;zhou1
庵;3022;an1
沧;3023;cang1
怠;3024;dai4
沁;3025;qin4
奕;3026;yi4
咙;3027;long2
氨;3028;an1
矗;3029;chu4
盔;3030;kui1
拇;3031;mu3
沛;3032;pei4
榻;3033;ta4
揣;3034;chuai1,chuai3
崭;3035;zhan3
鞘;3036;qiao4
鞠;3037;ju1
垦;3038;ken3
洽;3039;qia4
唾;3040;tuo4
橱;3041;chu2
仕;3042;shi4
蜘;3043;zhi1
痰;3044;tan2
袜;3045;wa4
峙;3046;zhi4
柬;3047;jian3
蝉;3048;chan2
蟹;3049;xie4
谏;3050;jian4
鹃;3051;juan1
擎;3052;qing2
皓;3053;hao4
朕;3054;zhen4
疤;3055;ba1
禺;3056;yu2
铲;3057;chan3
酶;3058;mei2
钝;3059;dun4
氓;3060;mang2,meng2
匣;3061;xia2
弧;3062;hu2
峨;3063;e2
锥;3064;zhui1
揪;3065;jiu1
杠;3066;gang1,gang4
吭;3067;hang2,keng1
崛;3068;jue2
诬;3069;wu1
冉;3070;ran3
抒;3071;shu1
庚;3072;geng1
悍;3073;han4
靡;3074;mi2,mi3
晦;3075;hui4
醋;3076;cu4
壕;3077;hao2
锯;3078;ju1,ju4
夭;3079;yao1
咦;3080;yi2
侈;3081;chi3
婢;3082;bi4
猾;3083;hua2
徘;3084;pai2
硝;3085;xiao1
煽;3086;shan1
皂;3087;zao4
舵;3088;duo4
嗦;3089;suo1
狈;3090;bei4
靴;3091;xue1
捂;3092;wu3
疮;3093;chuang1
郝;3094;hao3
苛;3095;ke1
秽;3096;hui4
茜;3097;qian4
搓;3098;cuo1
芸;3099;yun2
酱;3100;jiang4
赁;3101;lin4
檐;3102;yan2
饷;3103;xiang3
蕉;3104;jiao1
铀;3105;you2
苔;3106;tai1,tai2
赦;3107;she4
缎;3108;duan4
舷;3109;xian2
筷;3110;kuai4
朔;3111;shuo4
婪;3112;lan2
紊;3113;wen3,wen4
厮;3114;si1
婿;3115;xu4
寥;3116;liao2
兢;3117;jing1
糙;3118;cao1
卦;3119;gua4
槐;3120;huai2
扒;3121;ba1,pa2
裴;3122;pei2
祀;3123;si4
埔;3124;pu3
絮;3125;xu4
芭;3126;ba1
屉;3127;ti4
痪;3128;huan4
霄;3129;xiao1
绽;3130;zhan4
宵;3131;xiao1
邑;3132;yi4
霖;3133;lin2
岔;3134;cha4
饵;3135;er3
茄;3136;qie2
韧;3137;ren4
琪;3138;qi2
邹;3139;zou1
瑚;3140;hu2
憋;3141;bie1
殆;3142;dai4
噜;3143;lu1
忒;3144;te4,tui1
忿;3145;fen4
衅;3146;xin4
淳;3147;chun2
悖;3148;bei4
髦;3149;mao2
孜;3150;zi1
粤;3151;yue4
隘;3152;ai4
濒;3153;bin1
铮;3154;zheng1
畸;3155;ji1
剔;3156;ti1
坞;3157;wu4
篱;3158;li2
淀;3159;dian4
蓦;3160;mo4
唬;3161;hu3
锣;3162;luo2
汀;3163;ting1
趾;3164;zhi3
缉;3165;qi1,ji1
嫦;3166;chang2
斟;3167;zhen1
鞍;3168;an1
扳;3169;ban1,pan1
拴;3170;shuan1
诅;3171;zu3
谟;3172;mo2
呃;3173;e4,e
懦;3174;nuo4
逞;3175;cheng3
犁;3176;li2
忏;3177;chan4
拧;3178;ning2,ning3,ning4
亥;3179;hai4
佟;3180;tong2
叱;3181;chi4
舜;3182;shun4
绊;3183;ban4
龚;3184;gong1
腮;3185;sai1
邸;3186;di3
椒;3187;jiao1
蔚;3188;wei4,yu4
湛;3189;zhan4
狩;3190;shou4
眶;3191;kuang4
栈;3192;zhan4
薇;3193;wei1
肮;3194;ang1
瀑;3195;bao4,pu4
渣;3196;zha1
褂;3197;gua4
叽;3198;ji1
臀;3199;tun2
妞;3200;niu1
巍;3201;wei1
唔;3202;en2
疚;3203;jiu4
鲤;3204;li3
戎;3205;rong2
肇;3206;zhao4
笃;3207;du3
辙;3208;che4,zhe2
娴;3209;xian2
阮;3210;ruan3
札;3211;zha2
懊;3212;ao4
焘;3213;dao4,tao1
恤;3214;xu4
疹;3215;zhen3
潇;3216;xiao1
铝;3217;lu:3,lv3
涤;3218;di2
恃;3219;shi4
喽;3220;lou2,lou
砌;3221;qi4
遁;3222;dun4
楞;3223;leng2
阱;3224;jing3
咎;3225;jiu4
洼;3226;wa1
炳;3227;bing3
噬;3228;shi4
枫;3229;feng1
拷;3230;kao3
哆;3231;duo1
矶;3232;ji1
苇;3233;wei3
翩;3234;pian1
窒;3235;zhi4
侬;3236;nong2
靶;3237;ba3
胰;3238;yi2
芜;3239;wu2
辫;3240;bian4
嚎;3241;hao2
妾;3242;qie4
幌;3243;huang3
踉;3244;liang2,liang4
佃;3245;dian4
葫;3246;hu2
皖;3247;wan3
拽;3248;ye4,zhuai1,zhuai4
滤;3249;lu:4,lv4
睬;3250;cai3
俞;3251;yu2
匕;3252;bi1,bi3
谤;3253;bang4
嗤;3254;chi1
捍;3255;han4
孵;3256;fu1
倪;3257;ni2
瘾;3258;yin3
敝;3259;bi4
匡;3260;kuang1
磋;3261;cuo1
绫;3262;ling2
淆;3263;xiao2
尧;3264;yao2
蕊;3265;rui3
烘;3266;hong1
璋;3267;zhang1
亢;3268;kang4
轧;3269;ya4,zha2
赂;3270;lu4
蝗;3271;huang2
榆;3272;yu2
骏;3273;jun4
诛;3274;zhu1
勺;3275;shao2
梵;3276;fan4
炽;3277;chi4
笠;3278;li4
颌;3279;he2
闸;3280;zha2
狒;3281;fei4
樊;3282;fan2
镕;3283;rong2
垢;3284;gou4
瘟;3285;wen1
缪;3286;miao4,mou2
菇;3287;gu1
琦;3288;qi2
剃;3289;ti4
迸;3290;beng4
溺;3291;ni4,niao4
炫;3292;xuan4
惚;3293;hu1
嗨;3294;hai1,hei1
陨;3295;yun3
赃;3296;zang1
羁;3297;ji1
臻;3298;zhen1
嘀;3299;di2,di1
膳;3300;shan4
赣;3301;gan4
踌;3302;chou2
殉;3303;xun4
桔;3304;jie2,ju2
瞿;3305;ju4,qu2
闽;3306;min3
豚;3307;tun2
掺;3308;chan1,shan3
沌;3309;dun4
惰;3310;duo4
喳;3311;cha1,zha1
椭;3312;tuo3
咪;3313;mi1
霎;3314;sha4
侃;3315;kan3
猝;3316;cu4
窖;3317;jiao4
戮;3318;lu4
祠;3319;ci2
瞩;3320;zhu3
菁;3321;jing1
躇;3322;chu2
佬;3323;lao3
肋;3324;lei4
咄;3325;duo1
忡;3326;chong1
雍;3327;yong1
忱;3328;chen2
蕾;3329;lei3
跄;3330;qiang1,qiang4
硅;3331;gui1
伎;3332;ji4
炊;3333;chui1
钊;3334;zhao1
蝠;3335;fu2
屎;3336;shi3
拭;3337;shi4
谛;3338;di4
褪;3339;tun4,tui4
丞;3340;cheng2
卉;3341;hui4
隧;3342;sui4
茸;3343;rong2
钳;3344;qian2
啃;3345;ken3
伢;3346;ya2
闺;3347;gui1
舔;3348;tian3
蹬;3349;deng4,deng1
挛;3350;luan2
眺;3351;tiao4
袱;3352;fu2
陇;3353;long3
殴;3354;ou1
柿;3355;shi4
梧;3356;wu2
惺;3357;xing1
弛;3358;chi2
侥;3359;jiao3,yao2
琛;3360;chen1
捅;3361;tong3
酝;3362;yun4
薯;3363;shu3
曳;3364;ye4
澈;3365;che4
锈;3366;xiu4
稠;3367;chou2
眸;3368;mou2
咆;3369;pao2
簧;3370;huang2
鸥;3371;ou1
疡;3372;yang2
渎;3373;du2
汲;3374;ji2
嬉;3375;xi1
脓;3376;nong2
骡;3377;luo2
穗;3378;sui4
槛;3379;jian4,kan3
拎;3380;ling1,lin1
巳;3381;si4
邢;3382;xing2
廿;3383;nian4
搀;3384;chan1
曙;3385;shu3
樵;3386;qiao2
隅;3387;yu2
筛;3388;shai1
谒;3389;ye4
倭;3390;wo1
痹;3391;bi4
猖;3392;chang1
佯;3393;yang2
肛;3394;gang1
奚;3395;xi1
甭;3396;beng2
抨;3397;peng1
蛾;3398;e2
唠;3399;lao2,lao4
荧;3400;ying2
嵩;3401;song1
漱;3402;shu4
酋;3403;qiu2
攘;3404;rang3
诘;3405;jie2
篡;3406;cuan4
睿;3407;rui4
噩;3408;e4
怅;3409;chang4
盎;3410;ang4
徙;3411;xi3
鞅;3412;yang3,yang1
漓;3413;li2
祟;3414;sui4
睫;3415;jie2
攸;3416;you1
翎;3417;ling2
呛;3418;qiang1,qiang4
筐;3419;kuang1
堑;3420;qian4
檀;3421;tan2
寅;3422;yin2
磊;3423;lei3
驭;3424;yu4
惘;3425;wang3
吠;3426;fei4
驮;3427;duo4,tuo2
瑙;3428;nao3
炬;3429;ju4
痉;3430;jing4
曝;3431;pu4
恺;3432;kai3
胺;3433;an4
萤;3434;ying2
敕;3435;chi4
筝;3436;zheng1
幡;3437;fan1
霹;3438;pi1
竺;3439;zhu2
烙;3440;lao4
毗;3441;pi2
鸠;3442;jiu1
埠;3443;bu4
蒜;3444;suan4
阜;3445;fu4
嘈;3446;cao2
乒;3447;ping1
帷;3448;wei2
啄;3449;zhuo2
鳌;3450;ao2
毡;3451;zhan1
阙;3452;que1,que4
褥;3453;ru4
搔;3454;sao1
笋;3455;sun3
冕;3456;mian3
狞;3457;ning2
韶;3458;shao2
骼;3459;ge2
蔼;3460;ai3
烹;3461;peng1
奄;3462;yan1,yan3
嫖;3463;piao2
沐;3464;mu4
噗;3465;pu1
岑;3466;cen2
蛟;3467;jiao1
掳;3468;lu3
咏;3469;yong3
弩;3470;nu3
捻;3471;nian3
圃;3472;pu3
孚;3473;fu2
悴;3474;cui4
诣;3475;yi4
呱;3476;gu1,gua1
祁;3477;qi2
捶;3478;chui2
钠;3479;na4
袄;3480;ao3
澎;3481;peng2
氮;3482;dan4
恪;3483;ke4
雏;3484;chu2
撮;3485;cuo1
堰;3486;yan4
彷;3487;pang2
鹦;3488;ying1
晖;3489;hui1
犀;3490;xi1
腑;3491;fu3
沽;3492;gu1
橄;3493;gan3
掐;3494;qia1
亵;3495;xie4
龋;3496;qu3
嗒;3497;ta4,da1
咀;3498;ju3
祺;3499;qi2
锚;3500;mao2
匾;3501;bian3,pian2
乓;3502;pang1
萃;3503;cui4
贻;3504;yi2
揖;3505;yi1
觑;3506;qu4
吝;3507;lin4
憔;3508;qiao2
羌;3509;qiang1
诲;3510;hui4
砾;3511;li4
蠕;3512;ru2
肴;3513;yao2
撩;3514;liao1,liao2
坍;3515;tan1
酥;3516;su1
袅;3517;niao3
黝;3518;you3
俾;3519;bi3
嫣;3520;yan1
穹;3521;qiong2
秧;3522;yang1
妊;3523;ren4
溉;3524;gai4
鹊;3525;que4
聿;3526;yu4
疙;3527;ge1
蘑;3528;mo2
睾;3529;gao1
楷;3530;kai3
酵;3531;jiao4
茹;3532;ru2
锌;3533;xin1
滇;3534;dian1
辗;3535;zhan3,nian3
纂;3536;zuan3
圭;3537;gui1
幔;3538;man4
褒;3539;bao1
揍;3540;zou4
诽;3541;fei3
倔;3542;jue2,jue4
腓;3543;fei2
颉;3544;xie2,jie2
锄;3545;chu2
嗔;3546;chen1
磺;3547;huang2
攒;3548;cuan2,zan3
瘩;3549;da2
雳;3550;li4
吆;3551;yao1
悚;3552;song3
墩;3553;dun1
彝;3554;yi2
囱;3555;cong1
逍;3556;xiao1
辄;3557;zhe2
桅;3558;wei2
俨;3559;yan3
纶;3560;lun2
悸;3561;ji4
殃;3562;yang1
帧;3563;zheng4,zhen1
俐;3564;li4
绮;3565;qi3
袒;3566;tan3
籽;3567;zi3
孰;3568;shu2
愫;3569;su4
拌;3570;ban4
橙;3571;cheng2
暨;3572;ji4
敖;3573;ao2
赘;3574;zhui4
抉;3575;jue2
淤;3576;yu1
剌;3577;la2,la4
娼;3578;chang1
顼;3579;xu4,xu1
葵;3580;kui2
哝;3581;nong2
酣;3582;han1
麓;3583;lu4
钵;3584;bo1
琅;3585;lang2
簸;3586;bo3,bo4
禾;3587;he2
铢;3588;zhu1
璧;3589;bi4
娠;3590;shen1
彗;3591;hui4
惋;3592;wan3
腋;3593;ye4
螂;3594;lang2
阪;3595;ban3
掣;3596;che4
劾;3597;he2
沥;3598;li4
粱;3599;liang2
嚓;3600;cha1
惮;3601;dan4
氖;3602;nai3
捎;3603;shao1
羔;3604;gao1
俟;3605;si4
渲;3606;xuan4
榄;3607;lan3
茧;3608;jian3
霓;3609;ni2
鹉;3610;wu3
胥;3611;xu1
琶;3612;pa2
撬;3613;qiao4
橘;3614;ju2
醫;3615;yi1
拈;3616;nian1
笆;3617;ba1
痊;3618;quan2
亟;3619;ji2,qi4
渭;3620;wei4
狙;3621;ju1
珂;3622;ke1
刨;3623;bao4,pao2
蜕;3624;tui4
谚;3625;yan4
憧;3626;chong1
瞟;3627;piao3
馒;3628;man2
拗;3629;ao4,niu4
帚;3630;zhou3
钗;3631;chai1
哧;3632;chi1
喋;3633;die2
箫;3634;xiao1
刁;3635;diao1
怦;3636;peng1
缭;3637;liao2
迥;3638;jiong3
湄;3639;mei2
磐;3640;pan2
渝;3641;yu2
冗;3642;rong3
闵;3643;min3
噶;3644;ga2
黏;3645;nian2
蕃;3646;fan2,fan1
弼;3647;bi4
驿;3648;yi4
淄;3649;zi1
饺;3650;jiao3
踞;3651;ju4
韬;3652;tao1
婷;3653;ting2
唆;3654;suo1
蜒;3655;yan2
偎;3656;wei1
榨;3657;zha4
漉;3658;lu4
碉;3659;diao1
皈;3660;gui1
矜;3661;jin1
笈;3662;ji2
枷;3663;jia1
鲨;3664;sha1
蹑;3665;nie4
瀚;3666;han4
酪;3667;lao4
谑;3668;xue4
癖;3669;pi3
烬;3670;jin4
揩;3671;kai1
炙;3672;zhi4
蜷;3673;quan2
侏;3674;zhu1
凋;3675;diao1
漪;3676;yi1
悻;3677;xing4
蹋;3678;ta4
讪;3679;shan4
搐;3680;chu4
碘;3681;dian3
帛;3682;bo2
诠;3683;quan2
碾;3684;nian3
擂;3685;lei2,lei4
苯;3686;ben3
诃;3687;he1
铎;3688;duo2
戊;3689;wu4
荀;3690;xun2
驹;3691;ju1
攫;3692;jue2
憬;3693;jing3
哽;3694;geng3
踵;3695;zhong3
蟒;3696;mang3
漾;3697;yang4
啧;3698;ze2
吮;3699;shun3
楠;3700;nan2
氟;3701;fu2
怂;3702;song3
叼;3703;diao1
竣;3704;jun4
偕;3705;jie1,xie2
漩;3706;xuan2
蹭;3707;ceng2,ceng4
翌;3708;yi4
臆;3709;yi4
挝;3710;zhua1,wo1
绚;3711;xuan4
崽;3712;zai3
糜;3713;mi2
瘢;3714;ban1
跤;3715;jiao1
阑;3716;lan2
恬;3717;tian2
豢;3718;huan4
汶;3719;wen4
跷;3720;qiao1
琵;3721;pi2
憨;3722;han1
蜗;3723;wo1
螅;3724;xi1
惴;3725;zhui4
戟;3726;ji3
匮;3727;kui4
恙;3728;yang4
抿;3729;min3
桢;3730;zhen1
笺;3731;jian1
蛤;3732;ge2,ha2
瞳;3733;tong2
藥;3734;yao4
瓢;3735;piao2
衹;3736;ti3
秤;3737;cheng3,cheng4
跺;3738;duo4
潦;3739;lao3,liao2
芹;3740;qin2
哒;3741;da1
饬;3742;chi4
栩;3743;xu3
曦;3744;xi1
骷;3745;ku1
嫡;3746;di2
卤;3747;lu3
丕;3748;pi1
鬓;3749;bin4
梓;3750;zi3
嗖;3751;sou1
惦;3752;dian4
浚;3753;jun4,xun4
咔;3754;ka1
藐;3755;miao3
荃;3756;quan2
唧;3757;ji1
玺;3758;xi3
汛;3759;xun4
铐;3760;kao4
髅;3761;lou2
渤;3762;bo2
皿;3763;min3
箍;3764;gu1
馅;3765;xian4
汾;3766;fen2
戍;3767;shu4
痔;3768;zhi4
褶;3769;xi2,zhe3
聆;3770;ling2
涎;3771;xian2
汞;3772;gong3
渍;3773;zi4
奂;3774;huan4
巅;3775;dian1
疣;3776;you2
傩;3777;nuo2
逵;3778;kui2
耆;3779;qi2
蟋;3780;xi1
鳄;3781;e4
讹;3782;e2
膺;3783;ying1
蹿;3784;cuan1
筏;3785;fa2
釜;3786;fu3
沂;3787;yi2
坯;3788;pi1
峦;3789;luan2
茬;3790;cha2
摒;3791;bing4
蟀;3792;shuai4
撵;3793;nian3
浒;3794;hu3
缤;3795;bin1
嵋;3796;mei2
珑;3797;long2
苞;3798;bao1
瑾;3799;jin3
泵;3800;beng4
钾;3801;jia3
暧;3802;ai4
赓;3803;geng1
叟;3804;sou3
佚;3805;yi4
沓;3806;ta4
撂;3807;liao4
蛊;3808;gu3
甥;3809;sheng1
璐;3810;lu4
晏;3811;yan4
瘪;3812;bie3
漳;3813;zhang1
阉;3814;yan1
蹂;3815;rou2
鳃;3816;sai1
琏;3817;lian3
湃;3818;pai4
辘;3819;lu4
僭;3820;jian4
躏;3821;lin4
鼾;3822;han1
懵;3823;meng3
镰;3824;lian2
寐;3825;mei4
褚;3826;chu3
攥;3827;zuan4
涧;3828;jian4
蝙;3829;bian1
脐;3830;qi2
辕;3831;yuan2
涣;3832;huan4
杞;3833;qi3
煜;3834;yu4
骥;3835;ji4
傣;3836;dai3
嗳;3837;ai3,ai4
祯;3838;zhen1
酉;3839;you3
秸;3840;jie1
捺;3841;na4
瑕;3842;xia2
鑫;3843;xin1
馋;3844;chan2
窿;3845;long2
楔;3846;xie1
胱;3847;guang1
荔;3848;li4
蟆;3849;ma2,ma
湍;3850;tuan1
屹;3851;yi4
遐;3852;xia2
轲;3853;ke1
镯;3854;zhuo2
缰;3855;jiang1
桦;3856;hua4
炖;3857;dun4
钡;3858;bei4
羚;3859;ling2
啬;3860;se4
诩;3861;xu3
绯;3862;fei1
掖;3863;ye1,ye4
箓;3864;lu4
涸;3865;he2
鸳;3866;yuan1
塾;3867;shu2
呸;3868;pei1
抡;3869;lun1,lun2
擞;3870;sou3
熹;3871;xi1
坷;3872;ke3
瓮;3873;weng4
亘;3874;gen4
嗟;3875;jie1,jue1
筵;3876;yan2
跛;3877;bo3
汕;3878;shan4
欤;3879;yu2
壑;3880;he4
颍;3881;ying3
溥;3882;pu3
姗;3883;shan1
踊;3884;yong3
枭;3885;xiao1
暄;3886;xuan1
稷;3887;ji4
跚;3888;shan1
涟;3889;lian2
瀛;3890;ying2
笙;3891;sheng1
滕;3892;teng2
踝;3893;huai2
贰;3894;er4
瞰;3895;kan4
恻;3896;ce4
嚏;3897;ti4
迢;3898;tiao2
獗;3899;jue2
邯;3900;han2
睑;3901;jian3
赡;3902;shan4
萦;3903;ying2
珥;3904;er3
酮;3905;tong2
璞;3906;pu2
羹;3907;geng1
缄;3908;jian1
晾;3909;liang4
俸;3910;feng4
媲;3911;pi4
鸾;3912;luan2
恿;3913;yong3
蜿;3914;wan1
犊;3915;du2
讷;3916;ne4
扈;3917;hu4
蜈;3918;wu2
翟;3919;di2,zhai2
藕;3920;ou3
戌;3921;xu1
蓓;3922;bei4
鋆;3923;yun2
谩;3924;man2,man4
谀;3925;yu2
卯;3926;mao3
谙;3927;an1
岐;3928;qi2
蝎;3929;xie1
荼;3930;tu2
镀;3931;du4
椰;3932;ye1
甄;3933;zhen1
蟾;3934;chan2
蹊;3935;xi1,qi1
泞;3936;ning4
撸;3937;lu1
螃;3938;pang2
檬;3939;meng2
猓;3940;guo3
蔷;3941;qiang2
羲;3942;xi1
瘸;3943;que2
蘸;3944;zhan4
蔗;3945;zhe4
傀;3946;gui1,kui3
蚌;3947;bang4
锢;3948;gu4
遽;3949;ju4
邃;3950;sui4
恚;3951;hui4
皑;3952;ai2
锵;3953;qiang1
簌;3954;su4
焙;3955;bei4
昊;3956;hao4
鹳;3957;guan4
睽;3958;kui2
刽;3959;gui4
鳖;3960;bie1
噎;3961;ye1
呗;3962;bai4,bei
寰;3963;huan2
唷;3964;yo1
殡;3965;bin4
淖;3966;nao4
诰;3967;gao4
恣;3968;zi4
睐;3969;lai4
婵;3970;chan2
榈;3971;lu:2,lv2
氦;3972;hai4
靳;3973;jin4
蛹;3974;yong3
鸯;3975;yang1
惬;3976;qie4
蹙;3977;cu4
诙;3978;hui1
眈;3979;dan1
罡;3980;gang1
缮;3981;shan4
胤;3982;yin4
皋;3983;gao1
蛀;3984;zhu4
偌;3985;ruo4
疵;3986;ci1
绛;3987;jiang4
葆;3988;bao3
黔;3989;qian2
喙;3990;hui4
烽;3991;feng1
儡;3992;lei3
佼;3993;jiao3
斓;3994;lan2
嫔;3995;pin2
颚;3996;e4
龈;3997;ken3,yin2
盅;3998;zhong1
娓;3999;wei3
坂;4000;ban3
町;4001;ting3,ding1
芥;4002;jie4
瘠;4003;ji2
阂;4004;he2
挎;4005;kua4
橇;4006;qiao1
荟;4007;hui4
啜;4008;chuo4
垛;4009;duo3,duo4
淇;4010;qi2
瓒;4011;zan4
篓;4012;lou3
虱;4013;shi1
跻;4014;ji1
龛;4015;kan1
蹒;4016;pan2
髯;4017;ran2
瞠;4018;cheng1
痫;4019;xian2
掂;4020;dian1
潼;4021;tong2
酰;4022;xian1
镁;4023;mei3
灸;4024;jiu3
腆;4025;tian3
筱;4026;xiao3
谆;4027;zhun1
骋;4028;cheng3
壬;4029;ren2
茗;4030;ming2
椋;4031;liang2
蛔;4032;hui2
潺;4033;chan2
扉;4034;fei1
耘;4035;yun2
槟;4036;bin1,bing1
雹;4037;bao2
甬;4038;yong3
谥;4039;shi4
淞;4040;song1
燎;4041;liao2
蕙;4042;hui4
蚪;4043;dou3
蜻;4044;qing1
郸;4045;dan1
轶;4046;yi4
狰;4047;zheng1
楣;4048;mei2
捋;4049;lu:3,luo1,lv3
涓;4050;juan1
荪;4051;sun1
娄;4052;lou2
麝;4053;she4
蚤;4054;zao3
薰;4055;xun1
醮;4056;jiao4
搪;4057;tang2
谧;4058;mi4
湮;4059;yan1,yin1
辍;4060;chuo4
瞌;4061;ke1
梆;4062;bang1
樟;4063;zhang1
茉;4064;mo4
岖;4065;qu1
臼;4066;jiu4
癣;4067;xuan3
穑;4068;se4
玷;4069;dian4
馍;4070;mo2
呷;4071;xia1,ga1
萼;4072;e4
妩;4073;wu3
伫;4074;zhu4
彤;4075;tong2
莓;4076;mei2
岬;4077;jia3
媛;4078;yuan2,yuan4
惆;4079;chou2
鳎;4080;ta3
啾;4081;jiu1
囔;4082;nang1
蜓;4083;ting2
孺;4084;ru2
徇;4085;xun4
徵;4086;zheng1,zhi3
焊;4087;han4
岱;4088;dai4
昵;4089;ni4
卅;4090;sa4
飙;4091;biao1
邙;4092;mang2
痞;4093;pi3
隼;4094;sun3
恫;4095;dong4
怆;4096;chuang4
桀;4097;jie2
绶;4098;shou4
裆;4099;dang1
盂;4100;yu2
桧;4101;gui4
蚓;4102;yin3
抠;4103;kou1
嗷;4104;ao2
槌;4105;chui2
痘;4106;dou4
痢;4107;li4
芮;4108;rui4
蚣;4109;gong1
闩;4110;shuan1
铿;4111;keng1
飓;4112;ju4
疱;4113;pao4
蝌;4114;ke1
撅;4115;jue1
蚯;4116;qiu1
斡;4117;wo4
窠;4118;ke1
荚;4119;jia2
耷;4120;da1
砚;4121;yan4
牒;4122;die2
赈;4123;zhen4
煦;4124;xu4
嗫;4125;nie4
耙;4126;ba4,pa2
